Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.04.24 22:00,8465.6000,8480.0000,8464.3000,8473.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.25 02:00,8473.4000,8488.8000,8469.6000,8487.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.25 06:00,8487.4000,8487.6000,8474.9000,8482.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.25 10:00,8482.4000,8490.1000,8466.8000,8471.1000,14395,0.0002,0,8399.2000,8399.4000
2025.04.25 14:00,8471.2000,8471.9000,8456.0000,8463.1000,14395,0.0002,0,8399.2000,8399.4000
2025.04.25 18:00,8463.2000,8470.4000,8456.7000,8465.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.25 22:00,8465.4000,8469.3000,8450.5000,8455.7000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 02:00,8455.8000,8466.1000,8451.1000,8460.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 06:00,8460.2000,8473.4000,8455.1000,8459.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 10:00,8459.2000,8465.4000,8449.1000,8452.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 14:00,8452.4000,8457.1000,8444.8000,8447.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 18:00,8447.4000,8448.9000,8432.4000,8442.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.26 22:00,8442.4000,8447.7000,8415.2000,8418.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 02:00,8418.0000,8419.0000,8398.7000,8399.7000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 06:00,8399.8000,8408.8000,8394.7000,8407.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 10:00,8407.4000,8437.5000,8406.3000,8433.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 14:00,8433.6000,8449.5000,8431.0000,8439.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 18:00,8439.0000,8447.7000,8430.2000,8438.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.27 22:00,8438.2000,8447.3000,8426.3000,8434.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 02:00,8434.4000,8441.8000,8421.6000,8440.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 06:00,8440.2000,8459.1000,8435.2000,8457.7000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 10:00,8457.6000,8459.8000,8446.3000,8454.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 14:00,8454.0000,8458.9000,8441.1000,8448.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 18:00,8448.2000,8463.3000,8447.8000,8461.7000,14400,0.0002,0,8399.2000,8399.4000
2025.04.28 22:00,8461.6000,8471.3000,8452.6000,8458.1000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 02:00,8458.2000,8464.3000,8450.1000,8454.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 06:00,8454.4000,8471.1000,8448.6000,8455.3000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 10:00,8455.2000,8467.8000,8448.0000,8448.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 14:00,8448.4000,8460.7000,8446.2000,8457.7000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 18:00,8457.8000,8479.6000,8456.7000,8479.5000,14400,0.0002,0,8399.2000,8399.4000
2025.04.29 22:00,8479.4000,8500.9000,8479.2000,8492.7000,14400,0.0002,0,8399.2000,8399.4000
