DateTime
2025-04-20 21:48:00+02:00,4827.81000,4828.47800,4827.52000,4828.22800,59,376
2025-04-20 21:49:00+02:00,4828.21100,4828.21100,4827.60700,4827.60700,57,376
2025-04-20 21:50:00+02:00,4827.60300,4827.60300,4827.03600,4827.03600,58,376
2025-04-20 21:51:00+02:00,4827.02100,4832.37500,4826.70900,4832.07700,58,376
2025-04-20 21:52:00+02:00,4832.06900,4832.06900,4831.45700,4831.45700,59,376
2025-04-20 21:53:00+02:00,4831.42900,4831.42900,4830.99200,4830.99200,58,376
2025-04-20 21:54:00+02:00,4830.99100,4830.99100,4830.53300,4830.53300,58,376
2025-04-20 21:55:00+02:00,4830.51300,4830.51300,4829.89100,4829.89100,60,376
2025-04-20 21:56:00+02:00,4829.88300,4829.88300,4829.31600,4829.31600,57,376
2025-04-20 21:57:00+02:00,4829.29800,4829.29800,4828.72200,4828.72200,58,376
2025-04-20 21:58:00+02:00,4828.69600,4828.72800,4828.26100,4828.26100,59,376
2025-04-20 21:59:00+02:00,4828.25100,4828.25100,4827.64700,4827.64700,59,376
2025-04-20 22:00:00+02:00,4827.62800,4827.62800,4827.04700,4827.04700,58,376
2025-04-20 22:01:00+02:00,4827.04000,4827.04000,4826.55000,4826.55000,56,376
2025-04-20 22:02:00+02:00,4826.53600,4826.53600,4825.92700,4825.92700,57,376
2025-04-20 22:03:00+02:00,4825.91600,4825.91600,4825.28000,4825.28000,60,376
2025-04-20 22:04:00+02:00,4825.26400,4825.62200,4825.14300,4825.14300,54,376
2025-04-20 22:05:00+02:00,4825.13200,4825.13200,4824.51600,4824.51600,58,376
2025-04-20 22:06:00+02:00,4824.51000,4824.51000,4823.86000,4823.86000,59,376
2025-04-20 22:07:00+02:00,4823.85700,4823.85700,4823.21100,4823.21100,60,376
2025-04-20 22:08:00+02:00,4823.19900,4823.19900,4822.61800,4822.61800,58,376
2025-04-20 22:09:00+02:00,4822.60100,4822.60100,4821.97100,4821.97100,59,376
2025-04-20 22:10:00+02:00,4821.96100,4825.19500,4821.71100,4824.95100,59,376
2025-04-20 22:11:00+02:00,4824.93700,4825.12700,4824.67000,4824.67000,60,376
2025-04-20 22:12:00+02:00,4824.66700,4824.66700,4824.13600,4824.13600,59,376
2025-04-20 22:13:00+02:00,4824.13500,4824.13500,4823.57900,4823.57900,59,376
2025-04-20 22:14:00+02:00,4823.56900,4823.56900,4823.01100,4823.01100,58,376
2025-04-20 22:15:00+02:00,4823.00400,4823.00400,4822.43300,4822.43300,59,376
2025-04-20 22:16:00+02:00,4822.43300,4822.43300,4821.96100,4821.96100,60,376
2025-04-20 22:17:00+02:00,4821.95400,4821.95400,4821.36400,4821.36400,59,376
2025-04-20 22:18:00+02:00,4821.35600,4821.35600,4820.78900,4820.78900,58,376
2025-04-20 22:19:00+02:00,4820.77500,4824.60600,4820.68600,4824.20800,57,376
2025-04-20 22:20:00+02:00,4824.20800,4824.20800,4823.62200,4823.62200,59,376
2025-04-20 22:21:00+02:00,4823.61200,4828.75600,4823.56500,4828.30000,56,376
2025-04-20 22:22:00+02:00,4828.28500,4828.28500,4827.73400,4827.73400,58,376
2025-04-20 22:23:00+02:00,4827.72700,4827.72700,4827.10900,4827.10900,57,376
2025-04-20 22:24:00+02:00,4827.10000,4827.10000,4826.65700,4826.65700,58,376
2025-04-20 22:25:00+02:00,4826.64800,4826.64800,4825.94800,4825.94800,58,376
2025-04-20 22:26:00+02:00,4825.94300,4826.40700,4825.43500,4826.37600,57,376
2025-04-20 22:27:00+02:00,4826.35800,4826.35800,4825.82900,4825.82900,56,376
2025-04-20 22:28:00+02:00,4825.81500,4826.60600,4825.50100,4826.35400,58,376
2025-04-20 22:29:00+02:00,4826.35400,4826.35400,4825.75300,4825.75300,58,376
2025-04-20 22:30:00+02:00,4825.72000,4825.72000,4825.18900,4825.18900,60,376
2025-04-20 22:31:00+02:00,4825.17700,4825.17700,4824.66800,4824.66800,60,376
2025-04-20 22:32:00+02:00,4824.65900,4824.65900,4824.10600,4824.10600,58,376
2025-04-20 22:34:00+02:00,4823.40300,4823.40300,4823.40300,4823.40300,1,376
2025-04-20 21:33:00+02:00
4833.65400
4833.65400
4833.11600
4833.11600
60
376
2025-04-20 21:34:00+02:00
4833.11600
4833.11600
4832.50700
4832.50700
59
376
