Date;Open;High;Low;Close
2025.04.17 01:15;2377.01100;2377.54400;2377.01100;2377.14700
2025.04.17 01:14;2378.10700;2378.40200;2376.68900;2376.87900
2025.04.17 01:13;2378.60200;2378.99600;2378.08000;2378.22600
2025.04.17 01:12;2378.57900;2379.19200;2377.83800;2378.23800
2025.04.17 01:11;2378.30300;2379.04700;2378.30300;2378.64900
2025.04.17 01:10;2376.96600;2378.76200;2376.96600;2378.25800
2025.04.17 01:09;2377.33400;2378.16600;2376.79300;2377.01700
2025.04.17 01:08;2376.90500;2377.66900;2376.48800;2377.48800
2025.04.17 01:07;2376.93000;2377.27200;2376.54000;2376.96100
2025.04.17 01:06;2377.04700;2377.51900;2376.91100;2377.01200
2025.04.17 01:05;2377.54000;2377.81000;2377.05600;2377.05600
2025.04.17 01:04;2377.42200;2377.73500;2376.67300;2377.51800
2025.04.17 01:03;2378.41600;2378.67400;2377.31600;2377.33200
2025.04.17 01:02;2378.08100;2378.66700;2377.59900;2378.34400
2025.04.17 01:01;2378.43400;2378.87000;2378.09400;2378.27900
2025.04.17 01:00;2377.69400;2378.42700;2377.36400;2378.36800
2025.04.17 00:59;2377.90700;2378.18100;2377.29100;2377.86000
2025.04.17 00:58;2377.61000;2378.00000;2377.42200;2377.95100
2025.04.17 00:57;2377.05900;2377.91000;2377.05900;2377.31700
2025.04.17 00:56;2377.58700;2377.85200;2376.98500;2377.20100
2025.04.17 00:55;2376.01000;2377.64700;2375.95900;2377.35800
2025.04.17 00:54;2376.04200;2376.60400;2375.63800;2375.96900
2025.04.17 00:53;2376.23600;2376.47100;2375.83700;2375.93800
2025.04.17 00:52;2376.34000;2376.73700;2375.96800;2376.45500
2025.04.17 00:51;2376.18700;2376.67700;2375.90700;2376.23400
2025.04.17 00:50;2376.41500;2376.49100;2375.42600;2376.06700
2025.04.17 00:49;2377.11500;2377.35700;2375.98600;2376.45500
2025.04.17 00:48;2376.58500;2377.39800;2376.52900;2377.19300
2025.04.17 00:47;2376.04000;2376.97400;2375.82800;2376.58700
2025.04.17 00:46;2374.25200;2376.46800;2374.25200;2375.95300
2025.04.17 00:45;2374.70300;2374.70300;2373.82900;2374.27200
2025.04.17 00:44;2374.60000;2374.73300;2373.86700;2374.73300
2025.04.17 00:43;2373.87900;2374.67100;2373.31700;2374.67100
2025.04.17 00:42;2373.12100;2373.74000;2372.99000;2373.74000
2025.04.17 00:41;2372.18200;2373.39600;2372.01800;2373.35400
2025.04.17 00:40;2373.01800;2373.18200;2371.77700;2372.09700
2025.04.17 00:39;2373.73000;2374.14900;2372.81700;2372.96500
2025.04.17 00:38;2373.36400;2374.53100;2373.36400;2373.89300
2025.04.17 00:37;2373.72200;2373.86800;2373.20700;2373.29300
2025.04.17 00:36;2373.51300;2373.98800;2373.45600;2373.75900
2025.04.17 00:35;2372.74300;2373.84600;2372.70200;2373.51700
2025.04.17 00:34;2373.27500;2373.30900;2372.28600;2372.73800
2025.04.17 00:33;2372.40000;2373.27400;2372.25400;2373.17400
2025.04.17 00:32;2372.56200;2372.84600;2371.89800;2372.53600
2025.04.17 00:31;2372.52300;2372.79200;2372.07300;2372.75800
2025.04.17 00:30;2374.07100;2374.07100;2372.43200;2372.44800
2025.04.17 00:29;2373.78600;2374.21500;2373.38400;2373.96000
2025.04.17 00:28;2372.82200;2373.61500;2372.76600;2373.61500
2025.04.17 00:27;2372.67900;2373.01500;2372.13100;2372.49700
2025.04.17 00:26;2372.73900;2373.68200;2372.73900;2372.74500
2025.04.17 00:25;2372.27200;2373.41100;2371.96400;2372.93800
2025.04.17 00:24;2372.48900;2372.52000;2371.91200;2372.32300
2025.04.17 00:23;2373.56500;2373.99700;2372.43800;2372.43800
2025.04.17 00:22;2374.28200;2374.47900;2373.42500;2373.50200
2025.04.17 00:21;2374.40500;2374.54100;2373.18700;2374.32900
2025.04.17 00:20;2372.54600;2374.69900;2372.35000;2374.44900
2025.04.17 00:19;2373.48100;2373.64300;2372.56800;2372.56800
2025.04.17 00:18;2370.96700;2373.35200;2370.95500;2373.29100
2025.04.17 00:17;2371.23000;2371.68600;2370.70300;2370.70300
2025.04.17 00:16;2371.00700;2371.12300;2370.46700;2371.12300
2025.04.17 00:15;2372.89900;2373.01500;2371.28200;2371.28200
2025.04.17 00:14;2373.36700;2373.96600;2372.43000;2372.88700
2025.04.17 00:13;2374.37700;2374.37700;2373.20400;2373.56900
2025.04.17 00:12;2374.74000;2374.99600;2373.96900;2374.24100
2025.04.17 00:11;2374.52800;2374.96100;2374.08200;2374.60000
2025.04.17 00:10;2374.65800;2375.21700;2374.43400;2374.59400
2025.04.17 00:09;2372.93700;2375.09200;2372.82100;2375.09200
2025.04.17 00:08;2372.91100;2373.63100;2372.86700;2372.88800
2025.04.17 00:07;2372.10000;2372.69700;2371.75200;2372.69700
2025.04.17 00:06;2370.57800;2371.98200;2370.57800;2371.87500
2025.04.17 00:05;2370.96400;2371.66400;2370.43900;2370.43900
2025.04.17 00:04;2371.04700;2371.46500;2370.70300;2370.77600
2025.04.17 00:03;2370.81300;2370.95500;2370.07200;2370.87000
2025.04.17 00:02;2371.80300;2371.92100;2371.07000;2371.07000
2025.04.17 00:01;2371.93000;2372.41600;2371.62700;2371.99800
2025.04.17 00:00;2369.89700;2372.09600;2369.84300;2371.87400
2025.04.16 23:59;2369.81400;2370.24600;2369.40200;2369.81600
2025.04.16 23:58;2370.17300;2370.39000;2369.68500;2369.68500
2025.04.16 23:57;2369.85800;2370.34200;2369.60500;2370.22800
2025.04.16 23:56;2370.04200;2370.51300;2369.78900;2369.87900
2025.04.16 23:55;2369.79900;2370.30100;2369.49100;2369.89100
2025.04.16 23:54;2370.30300;2371.02400;2369.68000;2369.78700
2025.04.16 23:53;2370.60000;2370.64200;2370.02900;2370.22200
2025.04.16 23:52;2370.88900;2371.84200;2370.31200;2370.55300
2025.04.16 23:51;2371.61200;2371.61200;2370.44400;2370.67900
2025.04.16 23:50;2371.10400;2371.79700;2370.68900;2371.79700
2025.04.16 23:49;2372.47900;2372.47900;2371.15800;2371.15800
2025.04.16 23:48;2372.58700;2372.78200;2372.02900;2372.48500
2025.04.16 23:47;2373.61100;2373.87800;2372.62800;2372.62800
2025.04.16 23:46;2373.55500;2373.97800;2373.13900;2373.87900
2025.04.16 23:45;2374.26800;2374.26800;2373.24200;2373.38700
2025.04.16 23:44;2374.89100;2375.51800;2374.56600;2374.56600
2025.04.16 23:43;2375.86100;2376.04900;2374.69900;2375.14800
2025.04.16 23:42;2375.44400;2376.25100;2375.44400;2375.83100
2025.04.16 23:41;2375.02800;2375.40800;2374.76100;2375.40800
2025.04.16 23:40;2375.20700;2375.39000;2374.55300;2374.88100
2025.04.16 23:39;2374.97900;2375.23100;2374.64100;2374.96500
2025.04.16 23:38;2375.58500;2375.58500;2374.89000;2375.06700
2025.04.16 23:37;2374.33900;2375.62000;2374.05600;2375.50800
2025.04.16 23:36;2374.48200;2375.41300;2374.20300;2374.56100
2025.04.16 23:35;2375.52000;2375.52000;2374.66800;2374.68300
2025.04.16 23:34;2376.37300;2376.91200;2375.51700;2375.51700
2025.04.16 23:33;2377.00500;2377.11500;2376.44100;2376.51700
2025.04.16 23:32;2376.51000;2377.32400;2376.50600;2377.08800
2025.04.16 23:31;2377.20500;2377.20500;2376.35500;2376.47800
2025.04.16 23:30;2378.95300;2379.11300;2377.22100;2377.50000
2025.04.16 23:29;2378.62700;2379.31100;2378.52200;2378.76600
2025.04.16 23:28;2379.44100;2379.58500;2378.34600;2378.44400
2025.04.16 23:27;2380.51500;2380.85400;2379.43300;2379.54900
2025.04.16 23:26;2380.80900;2381.05700;2380.08300;2380.55600
2025.04.16 23:25;2380.00400;2381.26700;2380.00400;2380.96200
2025.04.16 23:24;2379.11500;2379.87200;2378.60600;2379.84000
2025.04.16 23:23;2379.04900;2379.57800;2378.75000;2378.95000
2025.04.16 23:22;2379.46600;2379.52900;2378.24300;2379.10600
2025.04.16 23:21;2379.75800;2379.75800;2378.84400;2379.37400
