2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:32;3193.04100;3193.40200;3193.04100;3193.40200
2025.04.26 05:34;3191.08900;3191.11800;3191.08900;3191.11800
2025.04.26 05:34;3191.08900;3191.11800;3191.08900;3191.11800
2025.04.26 05:34;3191.08900;3191.11800;3191.08900;3191.11800
2025.04.26 05:34;3191.08900;3191.12400;3191.08900;3191.12400
2025.04.26 05:34;3191.08900;3191.12800;3191.08900;3191.12800
2025.04.26 05:34;3191.08900;3191.12800;3191.08900;3191.12800
2025.04.26 05:34;3191.08900;3191.13600;3191.08900;3191.13600
2025.04.26 05:34;3191.08900;3191.13600;3191.08900;3191.13600
2025.04.26 05:34;3191.08900;3191.14200;3191.08900;3191.14200
2025.04.26 05:34;3191.08900;3191.14200;3191.08900;3191.14200
2025.04.26 05:34;3191.08900;3191.14700;3191.08900;3191.14700
2025.04.26 05:34;3191.08900;3191.14700;3191.08900;3191.14700
2025.04.26 05:34;3191.08900;3191.16300;3191.08900;3191.16300
2025.04.26 05:34;3191.08900;3191.16300;3191.08900;3191.16300
2025.04.26 05:34;3191.08900;3191.16700;3191.08900;3191.16700
2025.04.26 05:34;3191.08900;3191.16700;3191.08900;3191.16700
2025.04.26 05:34;3191.08900;3191.17900;3191.08900;3191.17900
2025.04.26 05:34;3191.08900;3191.17900;3191.08900;3191.17900
2025.04.26 05:34;3191.08900;3191.18700;3191.08900;3191.18700
2025.04.26 05:34;3191.08900;3191.18700;3191.08900;3191.18700
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.18900;3191.08900;3191.18900
2025.04.26 05:34;3191.08900;3191.20200;3191.08900;3191.20200
2025.04.26 05:34;3191.08900;3191.21600;3191.08900;3191.21600
2025.04.26 05:34;3191.08900;3191.21600;3191.08900;3191.21600
2025.04.26 05:34;3191.08900;3191.22300;3191.08900;3191.22300
2025.04.26 05:34;3191.08900;3191.22300;3191.08900;3191.22300
2025.04.26 05:34;3191.08900;3191.22800;3191.08900;3191.22800
2025.04.26 05:34;3191.08900;3191.22800;3191.08900;3191.22800
2025.04.26 05:34;3191.08900;3191.23800;3191.08900;3191.23800
2025.04.26 05:34;3191.08900;3191.23800;3191.08900;3191.23800
2025.04.26 05:34;3191.08900;3191.23900;3191.08900;3191.23900
2025.04.26 05:34;3191.08900;3191.23900;3191.08900;3191.23900
2025.04.26 05:34;3191.08900;3191.23900;3191.08900;3191.23900
2025.04.26 05:34;3191.08900;3191.25200;3191.08900;3191.25200
2025.04.26 05:34;3191.08900;3191.25500;3191.08900;3191.25500
2025.04.26 05:34;3191.08900;3191.25500;3191.08900;3191.25500
