DateTime
2025-04-20 21:31:00+02:00,8537.80000,8538.20000,8537.50000,8537.90000,60,2
2025-04-20 21:32:00+02:00,8538.00000,8538.80000,8537.80000,8538.70000,60,2
2025-04-20 21:33:00+02:00,8538.80000,8539.20000,8538.10000,8539.10000,60,2
2025-04-20 21:34:00+02:00,8539.20000,8540.10000,8539.20000,8539.90000,60,2
2025-04-20 21:35:00+02:00,8540.00000,8540.30000,8539.60000,8540.10000,60,2
2025-04-20 21:36:00+02:00,8540.20000,8540.90000,8539.80000,8540.50000,60,2
2025-04-20 21:37:00+02:00,8540.60000,8541.70000,8540.10000,8541.70000,60,2
2025-04-20 21:38:00+02:00,8541.60000,8541.90000,8541.00000,8541.10000,60,2
2025-04-20 21:39:00+02:00,8541.20000,8541.40000,8540.60000,8541.10000,60,2
2025-04-20 21:40:00+02:00,8541.00000,8541.20000,8540.20000,8540.90000,60,2
2025-04-20 21:41:00+02:00,8541.00000,8541.10000,8539.60000,8540.10000,60,2
2025-04-20 21:42:00+02:00,8540.20000,8540.90000,8538.70000,8538.70000,60,2
2025-04-20 21:43:00+02:00,8538.80000,8539.10000,8537.40000,8538.30000,60,2
2025-04-20 21:44:00+02:00,8538.40000,8538.70000,8537.90000,8538.10000,60,2
2025-04-20 21:45:00+02:00,8538.00000,8538.60000,8537.60000,8538.50000,60,2
2025-04-20 21:46:00+02:00,8538.60000,8538.60000,8537.80000,8538.30000,60,2
2025-04-20 21:47:00+02:00,8538.40000,8539.20000,8537.70000,8537.70000,60,2
2025-04-20 21:48:00+02:00,8537.60000,8538.40000,8537.50000,8537.50000,60,2
2025-04-20 21:49:00+02:00,8537.60000,8538.30000,8537.30000,8538.10000,60,2
2025-04-20 21:50:00+02:00,8538.20000,8538.50000,8537.60000,8538.10000,60,2
2025-04-20 21:51:00+02:00,8538.20000,8539.40000,8538.10000,8538.90000,60,2
2025-04-20 21:52:00+02:00,8539.00000,8539.00000,8537.60000,8538.30000,60,2
2025-04-20 21:53:00+02:00,8538.20000,8539.00000,8537.90000,8538.10000,60,2
2025-04-20 21:54:00+02:00,8538.00000,8539.20000,8537.80000,8538.70000,60,2
2025-04-20 21:55:00+02:00,8538.80000,8539.20000,8538.40000,8538.70000,60,2
2025-04-20 21:56:00+02:00,8538.60000,8540.50000,8538.50000,8540.50000,60,2
2025-04-20 21:57:00+02:00,8540.40000,8540.70000,8539.70000,8540.50000,60,2
2025-04-20 21:58:00+02:00,8540.60000,8540.70000,8540.00000,8540.50000,60,2
2025-04-20 21:59:00+02:00,8540.40000,8541.30000,8540.20000,8540.50000,60,2
2025-04-20 22:00:00+02:00,8540.60000,8540.90000,8540.30000,8540.50000,60,2
2025-04-20 22:01:00+02:00,8540.40000,8541.10000,8540.40000,8540.90000,60,2
2025-04-20 22:02:00+02:00,8541.00000,8541.30000,8540.00000,8540.30000,60,2
2025-04-20 22:03:00+02:00,8540.20000,8540.70000,8539.70000,8540.50000,60,2
2025-04-20 22:04:00+02:00,8540.40000,8541.80000,8540.30000,8541.10000,60,2
2025-04-20 22:05:00+02:00,8541.20000,8541.70000,8540.80000,8541.50000,60,2
2025-04-20 22:06:00+02:00,8541.60000,8542.70000,8541.60000,8542.10000,60,2
2025-04-20 22:07:00+02:00,8542.20000,8543.20000,8541.60000,8543.10000,60,2
2025-04-20 22:08:00+02:00,8543.00000,8543.50000,8542.90000,8543.50000,60,2
2025-04-20 22:09:00+02:00,8543.40000,8544.10000,8543.30000,8543.90000,60,2
2025-04-20 22:10:00+02:00,8544.00000,8544.30000,8543.30000,8543.70000,60,2
2025-04-20 22:11:00+02:00,8543.80000,8544.70000,8543.10000,8544.70000,60,2
2025-04-20 22:12:00+02:00,8544.60000,8544.80000,8543.50000,8543.70000,60,2
2025-04-20 22:13:00+02:00,8543.80000,8544.90000,8543.80000,8544.90000,60,2
2025-04-20 22:14:00+02:00,8544.80000,8545.10000,8544.30000,8544.70000,60,2
2025-04-20 22:15:00+02:00,8544.80000,8545.00000,8543.90000,8543.90000,60,2
2025-04-20 22:16:00+02:00,8543.80000,8543.90000,8543.10000,8543.30000,60,2
2025-04-20 22:17:00+02:00,8543.40000,8543.40000,8542.20000,8543.30000,60,2
2025-04-20 22:18:00+02:00,8543.20000,8543.70000,8542.40000,8543.70000,60,2
2025-04-20 22:19:00+02:00,8543.80000,8544.20000,8543.10000,8543.30000,60,2
2025-04-20 22:20:00+02:00,8543.40000,8543.50000,8542.70000,8542.90000,60,2
2025-04-20 22:21:00+02:00,8542.80000,8543.10000,8541.50000,8541.90000,60,2
2025-04-20 22:22:00+02:00,8541.80000,8542.00000,8540.80000,8540.90000,60,2
2025-04-20 22:23:00+02:00,8540.80000,8541.60000,8540.60000,8541.30000,60,2
2025-04-20 22:24:00+02:00,8541.20000,8541.70000,8540.70000,8541.50000,60,2
2025-04-20 22:25:00+02:00,8541.60000,8542.60000,8541.40000,8542.30000,60,2
2025-04-20 22:26:00+02:00,8542.20000,8543.00000,8541.80000,8542.70000,60,2
2025-04-20 22:27:00+02:00,8542.60000,8543.30000,8542.10000,8543.30000,60,2
2025-04-20 22:28:00+02:00,8543.40000,8543.60000,8542.40000,8542.90000,60,2
2025-04-20 22:29:00+02:00,8542.80000,8543.10000,8542.30000,8542.30000,60,2
2025-04-20 22:30:00+02:00,8542.40000,8542.40000,8541.90000,8542.20000,13,2
