Date,Open,High,Low,Close
2025.04.21 23:10,1.33903,1.33903,1.33728,1.33734
2025.04.21 23:11,1.33725,1.33737,1.33725,1.33731
2025.04.21 23:12,1.33726,1.33737,1.33723,1.33732
2025.04.21 23:13,1.33732,1.33736,1.33722,1.33732
2025.04.21 23:14,1.33732,1.33739,1.33718,1.33720
2025.04.21 23:15,1.33721,1.33741,1.33719,1.33731
2025.04.21 23:16,1.33732,1.33738,1.33730,1.33735
2025.04.21 23:17,1.33734,1.33734,1.33734,1.33734
2025.04.21 23:18,1.33735,1.33736,1.33725,1.33728
2025.04.21 23:19,1.33728,1.33728,1.33722,1.33726
2025.04.21 23:20,1.33727,1.33727,1.33719,1.33726
2025.04.21 23:21,1.33726,1.33735,1.33717,1.33735
2025.04.21 23:22,1.33737,1.33737,1.33725,1.33728
2025.04.21 23:23,1.33728,1.33729,1.33725,1.33729
2025.04.21 23:24,1.33729,1.33736,1.33710,1.33721
2025.04.21 23:25,1.33720,1.33727,1.33715,1.33725
2025.04.21 23:26,1.33726,1.33726,1.33717,1.33722
2025.04.21 23:27,1.33719,1.33738,1.33717,1.33738
2025.04.21 23:28,1.33737,1.33741,1.33736,1.33737
2025.04.21 23:29,1.33738,1.33739,1.33722,1.33722
2025.04.21 23:30,1.33719,1.33765,1.33719,1.33749
2025.04.21 23:31,1.33748,1.33765,1.33739,1.33747
2025.04.21 23:32,1.33748,1.33752,1.33738,1.33739
2025.04.21 23:33,1.33740,1.33743,1.33734,1.33734
2025.04.21 23:34,1.33734,1.33736,1.33734,1.33736
2025.04.21 23:35,1.33736,1.33748,1.33736,1.33748
2025.04.21 23:36,1.33751,1.33751,1.33733,1.33734
2025.04.21 23:37,1.33735,1.33735,1.33727,1.33731
2025.04.21 23:38,1.33730,1.33746,1.33727,1.33728
2025.04.21 23:39,1.33730,1.33746,1.33730,1.33730
2025.04.21 23:40,1.33730,1.33759,1.33722,1.33732
2025.04.21 23:41,1.33732,1.33733,1.33719,1.33729
2025.04.21 23:42,1.33729,1.33748,1.33729,1.33732
2025.04.21 23:43,1.33733,1.33740,1.33732,1.33733
2025.04.21 23:44,1.33734,1.33749,1.33734,1.33741
2025.04.21 23:45,1.33740,1.33757,1.33733,1.33738
2025.04.21 23:46,1.33738,1.33747,1.33738,1.33738
2025.04.21 23:47,1.33735,1.33750,1.33734,1.33748
2025.04.21 23:48,1.33743,1.33755,1.33736,1.33755
2025.04.21 23:49,1.33756,1.33767,1.33750,1.33751
2025.04.21 23:50,1.33752,1.33768,1.33752,1.33768
2025.04.21 23:51,1.33769,1.33771,1.33753,1.33766
2025.04.21 23:52,1.33753,1.33767,1.33753,1.33762
2025.04.21 23:53,1.33757,1.33765,1.33752,1.33764
2025.04.21 23:54,1.33758,1.33761,1.33748,1.33760
2025.04.21 23:55,1.33760,1.33762,1.33748,1.33759
2025.04.21 23:56,1.33757,1.33772,1.33752,1.33768
2025.04.21 23:57,1.33750,1.33763,1.33733,1.33759
2025.04.21 23:58,1.33763,1.33765,1.33742,1.33762
2025.04.21 23:59,1.33765,1.33809,1.33749,1.33791
2025.04.22 00:00,1.33789,1.33811,1.33743,1.33766
2025.04.22 00:01,1.33765,1.33772,1.33729,1.33730
2025.04.22 00:02,1.33732,1.33767,1.33732,1.33766
2025.04.22 00:03,1.33766,1.33804,1.33766,1.33804
2025.04.22 00:04,1.33807,1.33818,1.33805,1.33806
2025.04.22 00:05,1.33806,1.33817,1.33806,1.33816
2025.04.22 00:06,1.33817,1.33817,1.33809,1.33816
2025.04.22 00:07,1.33815,1.33817,1.33813,1.33813
2025.04.22 00:08,1.33813,1.33819,1.33813,1.33818
2025.04.22 00:09,1.33818,1.33819,1.33818,1.33819
