Date,Open,High,Low,Close
2025.04.21 23:07,8537.60000,8538.60000,8537.50000,8538.50000
2025.04.21 23:08,8538.40000,8539.40000,8538.20000,8538.70000
2025.04.21 23:09,8538.80000,8539.50000,8538.70000,8539.50000
2025.04.21 23:10,8539.40000,8539.70000,8538.40000,8538.70000
2025.04.21 23:11,8538.60000,8538.60000,8537.40000,8538.30000
2025.04.21 23:12,8538.20000,8538.40000,8536.80000,8537.50000
2025.04.21 23:13,8537.60000,8537.70000,8536.90000,8536.90000
2025.04.21 23:14,8537.00000,8537.00000,8535.80000,8535.90000
2025.04.21 23:15,8536.00000,8536.90000,8535.50000,8536.90000
2025.04.21 23:16,8537.00000,8537.00000,8535.60000,8535.70000
2025.04.21 23:17,8535.60000,8536.40000,8535.20000,8536.30000
2025.04.21 23:18,8536.20000,8536.20000,8533.90000,8534.30000
2025.04.21 23:19,8534.40000,8535.00000,8533.80000,8534.70000
2025.04.21 23:20,8534.60000,8534.60000,8533.00000,8533.30000
2025.04.21 23:21,8533.20000,8533.90000,8532.90000,8532.90000
2025.04.21 23:22,8532.80000,8533.40000,8532.50000,8533.30000
2025.04.21 23:23,8533.20000,8533.40000,8531.50000,8531.50000
2025.04.21 23:24,8531.40000,8531.70000,8530.50000,8530.50000
2025.04.21 23:25,8530.40000,8531.00000,8530.30000,8530.30000
2025.04.21 23:26,8530.40000,8531.30000,8530.40000,8530.70000
2025.04.21 23:27,8530.60000,8531.20000,8529.70000,8529.70000
2025.04.21 23:28,8529.60000,8529.80000,8528.00000,8528.10000
2025.04.21 23:29,8528.00000,8529.50000,8527.80000,8528.50000
2025.04.21 23:30,8528.60000,8529.40000,8528.40000,8529.10000
2025.04.21 23:31,8529.00000,8530.40000,8528.90000,8530.10000
2025.04.21 23:32,8530.20000,8530.40000,8529.20000,8529.50000
2025.04.21 23:33,8529.40000,8530.00000,8529.20000,8529.50000
2025.04.21 23:34,8529.40000,8530.40000,8529.20000,8530.30000
2025.04.21 23:35,8530.20000,8530.30000,8529.50000,8529.90000
2025.04.21 23:36,8529.80000,8530.30000,8528.80000,8530.10000
2025.04.21 23:37,8530.20000,8530.30000,8528.20000,8528.30000
2025.04.21 23:38,8528.20000,8528.40000,8527.70000,8527.70000
2025.04.21 23:39,8527.60000,8527.90000,8526.90000,8527.90000
2025.04.21 23:40,8527.80000,8528.00000,8526.90000,8527.30000
2025.04.21 23:41,8527.20000,8528.20000,8526.90000,8528.10000
2025.04.21 23:42,8528.20000,8528.40000,8527.20000,8528.10000
2025.04.21 23:43,8528.20000,8529.00000,8528.10000,8528.30000
2025.04.21 23:44,8528.20000,8528.20000,8526.60000,8526.90000
2025.04.21 23:45,8526.80000,8527.10000,8526.10000,8526.70000
2025.04.21 23:46,8526.60000,8526.60000,8525.10000,8525.10000
2025.04.21 23:47,8525.20000,8526.50000,8525.20000,8526.30000
2025.04.21 23:48,8526.40000,8527.10000,8526.40000,8527.10000
2025.04.21 23:49,8527.00000,8527.80000,8526.90000,8527.30000
2025.04.21 23:50,8527.40000,8527.80000,8526.90000,8527.50000
2025.04.21 23:51,8527.60000,8527.60000,8526.60000,8526.70000
2025.04.21 23:52,8526.80000,8528.00000,8526.80000,8527.30000
2025.04.21 23:53,8527.20000,8527.70000,8526.90000,8527.30000
2025.04.21 23:54,8527.40000,8528.70000,8527.20000,8528.30000
2025.04.21 23:55,8528.40000,8529.80000,8528.30000,8529.50000
2025.04.21 23:56,8529.40000,8529.60000,8528.70000,8529.30000
2025.04.21 23:57,8529.20000,8529.90000,8528.70000,8528.90000
2025.04.21 23:58,8528.80000,8530.00000,8528.40000,8529.90000
2025.04.21 23:59,8529.80000,8530.90000,8529.80000,8530.90000
2025.04.22 00:00,8530.80000,8530.90000,8530.20000,8530.30000
2025.04.22 00:01,8530.20000,8530.60000,8529.70000,8529.70000
2025.04.22 00:02,8529.80000,8530.70000,8529.00000,8530.70000
2025.04.22 00:03,8530.80000,8530.90000,8529.70000,8530.10000
2025.04.22 00:04,8530.00000,8530.60000,8529.50000,8529.90000
2025.04.22 00:05,8530.00000,8530.40000,8529.20000,8529.30000
2025.04.22 00:06,8529.40000,8529.80000,8528.00000,8528.30000
2025.04.22 00:07,8528.40000,8528.40000,8528.40000,8528.40000
