Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.02 03:00,4755.3660,4761.7160,4749.9470,4754.4370,3488,0.0375,0,4757.2930,4757.6680
2025.05.02 04:00,4754.4230,4768.1990,4748.2350,4760.2680,3505,0.0375,0,4757.2930,4757.6680
2025.05.02 05:00,4760.2660,4795.7020,4757.9870,4794.7080,3500,0.0375,0,4757.2930,4757.6680
2025.05.02 06:00,4794.6940,4794.6940,4779.8450,4779.8450,3502,0.0375,0,4757.2930,4757.6680
2025.05.02 07:00,4779.8310,4780.5190,4770.1920,4774.7340,3508,0.0375,0,4757.2930,4757.6680
2025.05.02 08:00,4774.7160,4782.4330,4759.9180,4779.4640,3505,0.0375,0,4757.2930,4757.6680
2025.05.02 09:00,4779.4620,4782.8070,4762.5790,4770.1190,3490,0.0375,0,4757.2930,4757.6680
2025.05.02 10:00,4770.1140,4770.1140,4747.0420,4751.7900,3490,0.0375,0,4757.2930,4757.6680
2025.05.02 11:00,4751.7830,4763.0570,4739.7030,4761.9500,3490,0.0375,0,4757.2930,4757.6680
2025.05.02 12:00,4761.9390,4779.9700,4755.5180,4778.6020,3513,0.0375,0,4757.2930,4757.6680
2025.05.02 13:00,4778.5950,4801.5970,4776.1300,4793.3940,3511,0.0375,0,4757.2930,4757.6680
2025.05.02 14:00,4793.3810,4793.3810,4773.1240,4774.4280,3485,0.0375,0,4757.2930,4757.6680
2025.05.02 15:00,4774.4060,4774.6500,4752.6480,4755.8290,3498,0.0375,0,4757.2930,4757.6680
2025.05.02 16:00,4755.8110,4784.7520,4752.1150,4769.4910,3498,0.0375,0,4757.2930,4757.6680
2025.05.02 17:00,4769.4820,4778.3430,4759.9640,4762.8610,3499,0.0375,0,4757.2930,4757.6680
2025.05.02 18:00,4762.8390,4762.8390,4745.5860,4750.7520,3505,0.0375,0,4757.2930,4757.6680
2025.05.02 19:00,4750.7480,4767.2600,4748.7220,4753.1190,3491,0.0375,0,4757.2930,4757.6680
2025.05.02 20:00,4753.1130,4800.7630,4751.1920,4795.5970,3497,0.0375,0,4757.2930,4757.6680
2025.05.02 21:00,4795.5940,4800.1690,4789.3690,4791.2240,3487,0.0375,0,4757.2930,4757.6680
2025.05.02 22:00,4791.2120,4791.8530,4773.5420,4779.8240,3501,0.0375,0,4757.2930,4757.6680
2025.05.02 23:00,4779.8200,4779.8200,4766.4330,4769.6470,3496,0.0375,0,4757.2930,4757.6680
2025.05.03 00:00,4769.6410,4797.9200,4757.8400,4791.1540,3516,0.0375,0,4757.2930,4757.6680
2025.05.03 01:00,4791.1400,4794.0730,4777.3160,4779.3190,3494,0.0375,0,4757.2930,4757.6680
2025.05.03 02:00,4779.3160,4788.4540,4770.6580,4777.9230,3493,0.0375,0,4757.2930,4757.6680
2025.05.03 03:00,4777.9150,4785.5730,4767.7660,4782.6710,3493,0.0375,0,4757.2930,4757.6680
2025.05.03 04:00,4782.6620,4782.6620,4762.7860,4774.9590,3486,0.0375,0,4757.2930,4757.6680
2025.05.03 05:00,4774.9340,4780.0600,4756.1900,4756.7770,3497,0.0375,0,4757.2930,4757.6680
2025.05.03 06:00,4756.7690,4789.4280,4754.0550,4788.0170,3512,0.0375,0,4757.2930,4757.6680
2025.05.03 07:00,4788.0160,4804.4680,4783.0370,4783.0370,3499,0.0375,0,4757.2930,4757.6680
2025.05.03 08:00,4783.0310,4788.6580,4772.0810,4785.1430,3483,0.0375,0,4757.2930,4757.6680
2025.05.03 09:00,4785.1280,4785.1280,4774.4010,4776.6320,3497,0.0375,0,4757.2930,4757.6680
2025.05.03 10:00,4776.6310,4782.3870,4753.3060,4753.3530,3496,0.0375,0,4757.2930,4757.6680
2025.05.03 11:00,4753.3260,4769.7330,4750.4950,4752.9460,3507,0.0375,0,4757.2930,4757.6680
2025.05.03 12:00,4752.9300,4762.1490,4748.5630,4753.6460,3492,0.0375,0,4757.2930,4757.6680
2025.05.03 13:00,4753.6440,4753.6440,4740.6480,4741.7780,3482,0.0375,0,4757.2930,4757.6680
2025.05.03 14:00,4741.7590,4741.7590,4729.8320,4736.2060,3493,0.0375,0,4757.2930,4757.6680
2025.05.03 15:00,4736.1830,4736.1830,4716.4820,4716.4820,3497,0.0375,0,4757.2930,4757.6680
2025.05.03 16:00,4716.4790,4716.4790,4703.4030,4711.0980,3500,0.0375,0,4757.2930,4757.6680
2025.05.03 17:00,4711.0920,4711.0920,4690.8340,4692.1430,3493,0.0375,0,4757.2930,4757.6680
2025.05.03 18:00,4692.1380,4703.1130,4675.9760,4675.9760,3485,0.0375,0,4757.2930,4757.6680
2025.05.03 19:00,4675.9680,4697.5320,4672.8190,4688.1860,3491,0.0375,0,4757.2930,4757.6680
