Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.02 02:00,126910.5800,127577.7400,126719.0100,127520.7100,3600,0.1023,0,130272.3400,130282.5700
2025.05.02 03:00,127516.6300,127719.7200,126412.2300,126434.0000,3594,0.1023,0,130272.3400,130282.5700
2025.05.02 04:00,126433.2200,126875.6200,126416.0200,126848.5500,3596,0.1023,0,130272.3400,130282.5700
2025.05.02 05:00,126849.8300,127614.9900,126805.9200,127563.7900,3599,0.1023,0,130272.3400,130282.5700
2025.05.02 06:00,127556.3500,127785.1900,127395.3600,127559.0500,3597,0.1023,0,130272.3400,130282.5700
2025.05.02 07:00,127560.6000,128030.1000,127177.7800,127278.4400,3594,0.1023,0,130272.3400,130282.5700
2025.05.02 08:00,127284.6100,127999.0400,127230.0100,127715.6500,3599,0.1023,0,130272.3400,130282.5700
2025.05.02 09:00,127706.4000,128164.1000,127612.4800,127941.8800,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 10:00,127933.9000,128009.2900,127502.4300,127683.4800,3597,0.1023,0,130272.3400,130282.5700
2025.05.02 11:00,127674.8800,128013.4700,127447.0100,127807.1800,3596,0.1023,0,130272.3400,130282.5700
2025.05.02 12:00,127806.9100,127866.2200,127344.7400,127819.5000,3597,0.1023,0,130272.3400,130282.5700
2025.05.02 13:00,127833.3400,128725.6800,127791.3500,127969.7600,3600,0.1023,0,130272.3400,130282.5700
2025.05.02 14:00,127956.2400,128230.7500,127390.0000,127427.4900,3597,0.1023,0,130272.3400,130282.5700
2025.05.02 15:00,127428.9400,127725.7500,127316.0100,127638.6600,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 16:00,127646.3600,127725.1600,127311.6900,127368.4300,3594,0.1023,0,130272.3400,130282.5700
2025.05.02 17:00,127369.6900,127963.0000,127219.8900,127426.2700,3597,0.1023,0,130272.3400,130282.5700
2025.05.02 18:00,127431.3400,127688.4200,127121.0300,127597.6600,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 19:00,127592.9400,127592.9400,127029.4200,127071.7200,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 20:00,127068.4300,127544.3900,126800.6400,127444.0800,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 21:00,127436.7900,127773.6300,127215.0100,127610.2000,3598,0.1023,0,130272.3400,130282.5700
2025.05.02 22:00,127606.1000,128301.1200,127529.4500,128291.1300,3593,0.1023,0,130272.3400,130282.5700
2025.05.02 23:00,128289.4700,129123.5800,128035.5600,129060.9800,3598,0.1023,0,130272.3400,130282.5700
2025.05.03 00:00,129065.4100,129325.5200,128862.6800,129099.8200,3598,0.1023,0,130272.3400,130282.5700
2025.05.03 01:00,129102.5200,129120.1000,128047.8900,128434.0200,3599,0.1023,0,130272.3400,130282.5700
2025.05.03 02:00,128427.6900,128634.3500,127359.6400,127369.4200,3598,0.1023,0,130272.3400,130282.5700
2025.05.03 03:00,127377.0300,127399.8300,126682.7600,126735.0400,3599,0.1023,0,130272.3400,130282.5700
2025.05.03 04:00,126741.6600,127337.7000,126619.0100,127148.8700,3598,0.1023,0,130272.3400,130282.5700
2025.05.03 05:00,127160.0100,127343.6400,126572.5600,126574.6300,3595,0.1023,0,130272.3400,130282.5700
