Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.02 05:00,8451.2000,8453.5000,8447.4000,8449.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 06:00,8449.2000,8452.1000,8440.7000,8440.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 07:00,8440.6000,8441.1000,8432.6000,8441.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 08:00,8441.2000,8450.9000,8441.2000,8447.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 09:00,8447.4000,8451.1000,8442.4000,8447.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 10:00,8448.0000,8450.8000,8442.5000,8443.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 11:00,8443.4000,8452.5000,8443.4000,8450.3000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 12:00,8450.2000,8450.7000,8443.8000,8445.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 13:00,8445.0000,8454.6000,8444.0000,8449.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 14:00,8449.0000,8453.3000,8448.8000,8452.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 15:00,8452.2000,8453.7000,8437.3000,8439.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 16:00,8439.8000,8440.1000,8429.2000,8433.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 17:00,8433.0000,8437.5000,8429.6000,8433.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 18:00,8433.0000,8437.4000,8427.1000,8427.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 19:00,8427.2000,8429.6000,8420.2000,8421.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 20:00,8421.0000,8423.6000,8415.5000,8420.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 21:00,8420.2000,8421.9000,8408.6000,8415.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 22:00,8415.6000,8417.5000,8406.8000,8407.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.02 23:00,8407.8000,8414.1000,8407.4000,8414.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 00:00,8414.2000,8416.5000,8410.0000,8410.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 01:00,8410.4000,8412.0000,8402.1000,8406.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 02:00,8406.8000,8413.5000,8406.2000,8412.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 03:00,8413.0000,8413.2000,8406.0000,8407.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 04:00,8407.6000,8411.2000,8403.9000,8405.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 05:00,8405.8000,8407.6000,8402.7000,8405.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 06:00,8405.4000,8408.2000,8402.7000,8403.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 07:00,8403.6000,8418.4000,8402.8000,8417.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 08:00,8417.2000,8421.9000,8415.6000,8419.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 09:00,8420.0000,8427.2000,8415.1000,8426.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 10:00,8427.0000,8432.8000,8421.5000,8422.3000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 11:00,8422.2000,8429.1000,8421.3000,8424.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 12:00,8424.6000,8430.5000,8421.6000,8426.5000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 13:00,8426.4000,8426.9000,8413.8000,8415.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 14:00,8415.0000,8427.5000,8414.3000,8426.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 15:00,8427.0000,8436.2000,8425.5000,8428.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 16:00,8428.0000,8428.2000,8417.5000,8420.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 17:00,8420.8000,8421.4000,8412.8000,8415.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 18:00,8415.6000,8421.2000,8413.6000,8416.3000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 19:00,8416.2000,8420.5000,8414.5000,8419.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 20:00,8419.0000,8420.9000,8414.5000,8418.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 21:00,8418.8000,8420.9000,8414.0000,8416.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 22:00,8416.0000,8425.2000,8415.9000,8423.9000,3600,0.0002,0,8409.8000,8410.0000
2025.05.03 23:00,8424.0000,8426.8000,8420.5000,8424.7000,3600,0.0002,0,8409.8000,8410.0000
2025.05.04 00:00,8424.8000,8433.1000,8422.4000,8432.1000,3600,0.0002,0,8409.8000,8410.0000
2025.05.04 01:00,8432.0000,8432.0000,8421.6000,8424.7000,3600,0.0002,0,8409.8000,8410.0000
