Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.03 08:00,127218.1000,127420.9700,127112.6700,127114.4700,1798,0.1023,0,130257.0000,130267.2300
2025.05.03 08:30,127111.8100,127208.7300,126837.4600,126845.2900,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 09:00,126832.6800,127395.8700,126777.1700,127258.3200,1797,0.1023,0,130257.0000,130267.2300
2025.05.03 09:30,127255.9500,127954.0600,127246.0300,127775.1300,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 10:00,127783.9000,127788.0000,127434.2700,127454.2700,1795,0.1023,0,130257.0000,130267.2300
2025.05.03 10:30,127452.9300,127539.4800,127120.5200,127158.9700,1798,0.1023,0,130257.0000,130267.2300
2025.05.03 11:00,127162.0500,127321.3200,127046.3200,127078.4900,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 11:30,127078.1900,127969.6800,127069.0800,127910.6200,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 12:00,127910.3500,128532.8200,127910.3500,128494.1900,1796,0.1023,0,130257.0000,130267.2300
2025.05.03 12:30,128493.2300,128695.5900,128283.3500,128368.8300,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 13:00,128358.8200,128756.6200,128309.7400,128564.7000,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 13:30,128556.2200,128700.8100,128457.9800,128683.1600,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 14:00,128681.4900,128744.4000,127845.4300,128087.2100,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 14:30,128079.8900,128079.8900,127683.1800,127909.3600,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 15:00,127895.4600,128366.5900,127776.2200,128366.5900,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 15:30,128363.0800,128735.1600,128200.4500,128352.3700,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 16:00,128353.5600,128701.0200,128339.5700,128619.8000,1797,0.1023,0,130257.0000,130267.2300
2025.05.03 16:30,128631.2500,129151.7600,128628.8500,128831.2100,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 17:00,128819.2700,129274.2500,128691.0000,129274.2500,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 17:30,129272.8300,129398.2700,129063.8000,129256.1900,1798,0.1023,0,130257.0000,130267.2300
2025.05.03 18:00,129260.1200,129766.8900,129243.1700,129579.8700,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 18:30,129565.8200,129616.1000,129193.6600,129329.5200,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 19:00,129323.9800,129469.4400,128609.4000,128632.4000,1798,0.1023,0,130257.0000,130267.2300
2025.05.03 19:30,128632.0900,128647.5400,127944.5300,128233.8000,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 20:00,128233.0500,128453.8900,127907.5000,128060.7900,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 20:30,128060.3900,128501.8600,127950.9200,128460.5400,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 21:00,128467.5900,128691.6800,128310.9500,128670.5800,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 21:30,128677.3800,128930.7300,128444.8300,128900.3300,1798,0.1023,0,130257.0000,130267.2300
2025.05.03 22:00,128904.5600,128941.2600,128593.0100,128720.7100,1797,0.1023,0,130257.0000,130267.2300
2025.05.03 22:30,128715.1400,128778.7100,128289.2500,128580.1500,1800,0.1023,0,130257.0000,130267.2300
2025.05.03 23:00,128583.7300,129037.7200,128358.8000,128919.7200,1799,0.1023,0,130257.0000,130267.2300
2025.05.03 23:30,128921.7900,129067.2900,128552.7600,128589.9000,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 00:00,128591.3900,128963.0700,128590.3300,128959.0100,1798,0.1023,0,130257.0000,130267.2300
2025.05.04 00:30,128960.9900,129544.5800,128880.8700,129077.3600,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 01:00,129067.7200,129201.3700,128885.5700,128897.8500,1797,0.1023,0,130257.0000,130267.2300
2025.05.04 01:30,128890.5600,129326.3400,128770.3900,128941.6500,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 02:00,128941.1900,129127.3200,128882.0100,129035.0800,1797,0.1023,0,130257.0000,130267.2300
2025.05.04 02:30,129032.3900,129347.8700,128995.9400,129346.7300,1798,0.1023,0,130257.0000,130267.2300
2025.05.04 03:00,129353.8200,129614.5000,129335.3700,129387.9000,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 03:30,129389.5500,129443.7500,129093.1500,129346.0500,1798,0.1023,0,130257.0000,130267.2300
2025.05.04 04:00,129345.2800,129887.9200,129321.5600,129702.7000,1801,0.1023,0,130257.0000,130267.2300
2025.05.04 04:30,129700.2000,129857.2800,129445.0400,129472.6700,1798,0.1023,0,130257.0000,130267.2300
2025.05.04 05:00,129469.3200,129903.2200,129442.8000,129644.5500,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 05:30,129642.6400,130015.4000,129540.7400,129927.1200,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 06:00,129928.4200,130142.8500,129743.1000,130088.0500,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 06:30,130085.5400,130224.2700,129738.1200,129761.4400,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 07:00,129760.6800,130233.3200,129581.2600,130118.7200,1797,0.1023,0,130257.0000,130267.2300
2025.05.04 07:30,130113.7600,130575.2100,130113.7600,130228.1700,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 08:00,130229.2400,130334.2800,129753.3600,129890.2400,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 08:30,129895.9800,130086.7200,129612.2800,130068.0400,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 09:00,130068.0700,130098.6200,129697.8900,129774.6200,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 09:30,129784.3000,129917.9600,129639.2300,129890.2900,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 10:00,129890.2700,129928.2900,129510.4300,129863.0700,1797,0.1023,0,130257.0000,130267.2300
2025.05.04 10:30,129868.7700,130225.3100,129850.1100,129953.9300,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 11:00,129954.2000,130080.0800,129662.4500,130014.2600,1797,0.1023,0,130257.0000,130267.2300
2025.05.04 11:30,130008.4900,130445.3600,129988.9300,130143.9600,1798,0.1023,0,130257.0000,130267.2300
2025.05.04 12:00,130140.6600,130265.8200,129902.8600,129937.5300,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 12:30,129939.7900,130181.8400,129758.1900,130066.7000,1800,0.1023,0,130257.0000,130267.2300
2025.05.04 13:00,130067.0400,130429.2500,130006.8700,130277.2500,1799,0.1023,0,130257.0000,130267.2300
2025.05.04 13:30,130274.0900,130274.0900,130140.9900,130258.2700,313,0.1023,0,130257.0000,130267.2300
