Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 15:21,130235.6700,130258.6100,130201.8500,130203.1600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:22,130214.0100,130259.8700,130208.8600,130259.2700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:23,130260.1500,130294.1800,130253.8100,130273.8200,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:24,130271.4900,130357.7100,130262.6000,130345.2000,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:25,130345.9600,130364.9400,130286.7200,130286.7200,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:26,130292.2100,130305.5600,130265.5500,130280.2600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:27,130288.5800,130297.6900,130247.3400,130275.6000,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:28,130274.0900,130293.7400,130249.0600,130282.9700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:29,130286.2800,130291.2400,130218.9600,130258.3600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:30,130259.4800,130292.6400,130238.0000,130242.9600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:31,130239.4300,130264.0900,130235.9800,130256.7300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:32,130252.5000,130308.6500,130252.5000,130305.6700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:33,130302.1500,130330.8000,130286.8500,130319.6500,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:34,130323.2400,130363.5600,130276.6300,130276.6300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:35,130279.7200,130291.5100,130214.6200,130234.4300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:36,130236.8300,130251.2500,130219.7800,130236.0900,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:37,130234.3000,130268.8200,130234.3000,130250.3700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:38,130244.2400,130351.4900,130241.1800,130338.6800,59,0.1023,0,130310.8900,130321.1200
2025.05.04 15:39,130324.9000,130407.5800,130324.9000,130407.5800,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:40,130404.4300,130480.2000,130403.3400,130445.6000,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:41,130446.7500,130477.8100,130425.5700,130463.9300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:42,130464.4300,130472.5200,130364.6400,130366.5900,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:43,130365.0900,130393.7900,130349.5000,130393.7900,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:44,130390.8000,130406.6900,130347.7100,130347.7100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:45,130337.9700,130373.2000,130319.7300,130370.6200,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:46,130358.6900,130361.5400,130328.6700,130340.3600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:47,130339.7900,130361.8200,130312.5200,130341.7300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:48,130347.2500,130350.2500,130304.3200,130314.8800,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:49,130303.6000,130326.3000,130258.6900,130312.2700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:50,130314.3400,130319.0200,130287.1100,130318.5600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:51,130311.1300,130365.2600,130311.1300,130349.7700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:52,130356.1500,130430.3800,130354.5000,130404.9300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:53,130409.9500,130439.3300,130389.7800,130395.5500,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:54,130395.8400,130495.5100,130385.6300,130495.5100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:55,130490.7900,130522.0900,130481.1400,130522.0900,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:56,130525.7800,130525.7800,130473.0000,130497.2800,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:57,130494.4500,130593.3300,130491.0500,130531.9100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:58,130528.4100,130665.3300,130517.4900,130647.8800,60,0.1023,0,130310.8900,130321.1200
2025.05.04 15:59,130653.3800,130716.3600,130650.7100,130716.0500,59,0.1023,0,130310.8900,130321.1200
2025.05.04 16:00,130722.2600,130763.8100,130707.5700,130749.4400,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:01,130747.5300,130782.4100,130661.4300,130673.5300,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:02,130678.6400,130735.1700,130660.9700,130686.0700,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:03,130680.5900,130696.7300,130671.5600,130678.2100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:04,130688.8500,130727.8800,130678.1800,130727.6100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:05,130716.4100,130779.6800,130705.7500,130766.9400,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:06,130761.7200,130774.7200,130726.8400,130734.9400,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:07,130732.1400,130796.2100,130707.9200,130796.2100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:08,130785.4100,130785.7900,130745.0200,130755.6400,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:09,130763.2400,130826.7400,130754.0900,130785.4200,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:10,130791.9100,130819.6700,130728.7900,130737.5100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:11,130737.5000,130758.4200,130485.7000,130509.5900,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:12,130509.3600,130527.2200,130460.0000,130463.7500,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:13,130448.6000,130463.1900,130372.9800,130407.3600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:14,130388.4200,130394.8100,130337.9600,130337.9600,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:15,130340.9200,130348.9700,130298.2400,130298.2400,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:16,130296.6500,130297.7800,130201.4400,130286.6100,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:17,130278.9100,130288.7500,130216.7900,130242.3200,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:18,130243.2000,130298.5000,130229.0000,130275.1000,60,0.1023,0,130310.8900,130321.1200
2025.05.04 16:19,130273.4200,130312.8100,130260.1700,130308.5400,59,0.1023,0,130310.8900,130321.1200
2025.05.04 16:20,130308.1600,130338.3400,130303.0300,130312.1600,22,0.1023,0,130310.8900,130321.1200
