Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 03:00,3192.5950,3194.0770,3190.1110,3190.8200,861,0.0293,0,3228.1820,3228.4750
2025.05.04 03:15,3190.8290,3192.7150,3187.1530,3190.3950,860,0.0293,0,3228.1820,3228.4750
2025.05.04 03:30,3190.4020,3191.7060,3180.9900,3183.7030,857,0.0293,0,3228.1820,3228.4750
2025.05.04 03:45,3183.7060,3185.1120,3179.5440,3181.7390,867,0.0293,0,3228.1820,3228.4750
2025.05.04 04:00,3181.7440,3187.6740,3181.7440,3187.6740,862,0.0293,0,3228.1820,3228.4750
2025.05.04 04:15,3187.6870,3192.6230,3187.6870,3191.2220,866,0.0293,0,3228.1820,3228.4750
2025.05.04 04:30,3191.2360,3193.4280,3189.0550,3193.4280,853,0.0293,0,3228.1820,3228.4750
2025.05.04 04:45,3193.4290,3198.8630,3193.4290,3196.5770,855,0.0293,0,3228.1820,3228.4750
2025.05.04 05:00,3196.5910,3196.6660,3191.3630,3192.8930,863,0.0293,0,3228.1820,3228.4750
2025.05.04 05:15,3192.8940,3198.5240,3192.8940,3198.5240,847,0.0293,0,3228.1820,3228.4750
2025.05.04 05:30,3198.5250,3204.0990,3198.5250,3204.0990,866,0.0293,0,3228.1820,3228.4750
2025.05.04 05:45,3204.1040,3207.0450,3199.4030,3202.1480,855,0.0293,0,3228.1820,3228.4750
2025.05.04 06:00,3202.1490,3208.0110,3202.1490,3208.0110,858,0.0293,0,3228.1820,3228.4750
2025.05.04 06:15,3208.0150,3209.7580,3205.9120,3208.5400,864,0.0293,0,3228.1820,3228.4750
2025.05.04 06:30,3208.5510,3211.4280,3208.1720,3211.1470,859,0.0293,0,3228.1820,3228.4750
2025.05.04 06:45,3211.1540,3214.9680,3211.1540,3214.9680,860,0.0293,0,3228.1820,3228.4750
2025.05.04 07:00,3214.9770,3217.9980,3204.1580,3206.2650,856,0.0293,0,3228.1820,3228.4750
2025.05.04 07:15,3206.2720,3211.7410,3206.2720,3206.7890,866,0.0293,0,3228.1820,3228.4750
2025.05.04 07:30,3206.8010,3212.4410,3206.8010,3212.4410,862,0.0293,0,3228.1820,3228.4750
2025.05.04 07:45,3212.4560,3218.3300,3212.4560,3218.3300,862,0.0293,0,3228.1820,3228.4750
2025.05.04 08:00,3218.3320,3221.4280,3215.4690,3221.4280,866,0.0293,0,3228.1820,3228.4750
2025.05.04 08:15,3221.4320,3221.7970,3214.6510,3215.4270,863,0.0293,0,3228.1820,3228.4750
2025.05.04 08:30,3215.4310,3217.7360,3204.2870,3204.8660,864,0.0293,0,3228.1820,3228.4750
2025.05.04 08:45,3204.8700,3205.9150,3198.2330,3202.0070,849,0.0293,0,3228.1820,3228.4750
2025.05.04 09:00,3202.0110,3204.2740,3199.4070,3204.2740,859,0.0293,0,3228.1820,3228.4750
2025.05.04 09:15,3204.2800,3205.6270,3199.4380,3203.7690,872,0.0293,0,3228.1820,3228.4750
2025.05.04 09:30,3203.7740,3207.1430,3203.7740,3205.2060,850,0.0293,0,3228.1820,3228.4750
2025.05.04 09:45,3205.2090,3208.4770,3204.6220,3206.1910,850,0.0293,0,3228.1820,3228.4750
